file,topiq_score,topiq_face_score
NL4_VoX7DuQ_segment_2_step1-0-139_step2-0-139_step4_step5_step6_1184x0784_fp,0.3990533649921417,0.5179349780082703
ImoP-Apzrsg_segment_63_step1-0-73_step2-0-60_step4_step5_step6_1664x1248_fp,0.28798148036003113,0.4137645363807678
4VxIrtXd8Xc_segment_7_step1-18-155_step2-18-137_step4_step5_step6_1616x1280_fp,0.30325692892074585,0.576056957244873
InGmnZ53o-4_segment_0_step1-2-59_step2-2-57_step4_step5_step6_1072x0864_fp,0.17482256889343262,0.3925282657146454
a2RngY4rxMM_segment_3_step1-0-281_step2-0-281_step4_step5_step6_1104x0832_fp,0.44343724846839905,0.5908100008964539
a2CRjvV9CCE_segment_29_step1-0-159_step2-0-159_step4_step5_step6_1184x0784_fp,0.35517045855522156,0.5737310647964478
mbuMDFYQvuc_segment_21_step1-0-187_step2-0-187_step4_step5_step6_1488x0624_fp,0.35508763790130615,0.37059518694877625
s9UGJSmxvgQ_segment_25_step1-0-87_step2-0-87_step4_step5_step6_1280x0720_fp,0.28190767765045166,0.4107174575328827
ImKCt7BD4U4_segment_25_step1-0-71_step2-0-71_step4_step5_step6_1488x0624_fp,0.20998737215995789,0.0
zHAXCkIlUVU_segment_124_step1-0-61_step2-0-61_step4_step5_step6_1280x0720_fp,0.2937116324901581,0.4665302336215973
wvYvTsUiAsI_segment_112_step1-0-63_step2-0-63_step4_step5_step6_1280x0720_fp,0.3868783116340637,0.44643834233283997
mg0V0ARv5Jw_segment_0_step1-0-133_step2-0-133_step4_step5_step6_1488x0624_fp,0.3778352737426758,0.7162162065505981
4VyMFJ1qABo_segment_52_step1-0-63_step2-0-63_step4_step5_step6_1664x1248_fp,0.42203229665756226,0.5477850437164307
EyyUvyOpZHo_segment_17_step1-0-93_step2-0-93_step4_step5_step6_1072x0864_fp,0.2561120390892029,0.6457765698432922
t6ydD-NIFMQ_segment_14_step1-0-137_step2-0-137_step4_step5_step6_1072x0864_fp,0.31842485070228577,0.39274510741233826
B_z7Pg9KAWE_segment_27_step1-34-201_step2-34-167_step4_step5_step6_1520x0608_fp,0.4463483989238739,0.5671656727790833
GEssvoEfuWw_segment_20_step1-0-177_step2-0-177_step4_step5_step6_1520x0608_fp,0.3434053361415863,0.30952394008636475
VUKcesMkIPU_segment_53_step1-0-57_step2-0-57_step4_step5_step6_1488x0624_fp,0.39386481046676636,0.5535870790481567
Y7-m9Rn-nd8_segment_7_step1-0-193_step2-0-193_step4_step5_step6_1488x0624_fp,0.3438514471054077,0.5315471887588501
BaJpZw8qKi8_segment_5_step1-0-99_step2-0-99_step4_step5_step6_0960x0960_fp,0.34334370493888855,0.45624658465385437
W_ipkdYXXO4_segment_23_step1-0-51_step2-0-51_step4_step5_step6_1072x0864_fp,0.28123778104782104,0.3423764109611511
a2UapK4sk5I_segment_30_step1-8-65_step2-8-57_step4_step5_step6_0960x0960_fp,0.42125168442726135,0.42359739542007446
kt2xpFVv2fw_segment_2_step1-20-143_step2-20-123_step4_step5_step6_1104x0832_fp,0.4001062512397766,0.43225663900375366
Eyz8T3BYKJE_segment_31_step1-0-173_step2-0-173_step4_step5_step6_1280x0720_fp,0.2593931257724762,0.0
WRX2zi-J288_segment_1_step1-0-63_step2-0-63_step4_step5_step6_1488x0624_fp,0.35386136174201965,0.5195605158805847
UqDi1TDnY9o_segment_35_step1-0-83_step2-0-83_step4_step5_step6_0592x0880_fp,0.31954121589660645,0.4645445942878723
KXxUQCQY2O4_segment_21_step1-0-57_step2-0-57_step4_step5_step6_1616x1280_fp,0.2936360239982605,0.45950427651405334
srhCZDMfUuI_segment_1_step1-0-91_step2-0-91_step4_step5_step6_1520x0608_fp,0.3579334318637848,0.5354726314544678
9Nxdn1L4N7Q_segment_24_step1-0-69_step2-0-69_step4_step5_step6_1520x0608_fp,0.21859973669052124,0.35268786549568176
B1UEvBiGD14_segment_0_step1-0-137_step2-0-137_step4_step5_step6_1920x1088_fp,0.42713287472724915,0.6797080636024475
mfrBYKd_qAs_segment_12_step1-0-69_step2-0-69_step4_step5_step6_1488x0624_fp,0.36137595772743225,0.39105668663978577
Y7JmW4s9wOQ_segment_40_step1-0-61_step2-0-61_step4_step5_step6_1488x0624_fp,0.3556060791015625,0.392258882522583
_CL5h5GRqNg_segment_5_step1-0-55_step2-0-55_step4_step5_step6_1488x0624_fp,0.2747655212879181,0.46518412232398987
Z_SCXPNc7lQ_segment_35_step1-0-121_step2-0-121_step4_step5_step6_1280x0720_fp,0.4232805669307709,0.6366627812385559
cX6eqDTvLuU_segment_0_step1-0-199_step2-0-199_step4_step5_step6_1280x0720_fp,0.40945711731910706,0.45843103528022766
0daUmKOocg0_segment_25_step1-0-87_step2-0-87_step4_step5_step6_1760x1184_fp,0.36598581075668335,0.33689257502555847
VXQkzgQhmm4_segment_0_step1-124-359_step2-124-235_step4_step5_step6_1280x0720_fp,0.40797021985054016,0.7057455778121948
wduZHtRbSkY_segment_9_step1-0-51_step2-0-51_step4_step5_step6_1184x0784_fp,0.2762601971626282,0.35113564133644104
wd3lorXUEQI_segment_6_step1-0-49_step2-0-49_step4_step5_step6_1280x0720_fp,0.39908191561698914,0.5155607461929321
-CIdlYlE1g0_segment_27_step1-34-129_step2-34-95_step4_step5_step6_1760x1184_fp,0.35052987933158875,0.36614561080932617
ldGe_qdFC6A_segment_8_step1-0-71_step2-0-61_step4_step5_step6_0960x0960_fp,0.2757267355918884,0.24845050275325775
WRTaj7jxwhg_segment_58_step1-0-59_step2-0-59_step4_step5_step6_1520x0608_fp,0.23516789078712463,0.44575944542884827
BG4Kiyry1F0_segment_83_step1-0-101_step2-0-101_step4_step5_step6_0544x0960_fp,0.288127601146698,0.3725884258747101
YQNp6zHXMAo_segment_16_step1-0-109_step2-0-109_step4_step5_step6_1072x0864_fp,0.29218122363090515,0.430484801530838
srj94JCeuWw_segment_25_step1-0-85_step2-0-85_step4_step5_step6_1184x0784_fp,0.35534536838531494,0.3209489583969116
Zs9-QfTPG7o_segment_13_step1-0-91_step2-0-91_step4_step5_step6_1760x1184_fp,0.2838656008243561,0.4636384844779968
cMiLCC5-hds_segment_3_step1-62-177_step2-62-115_step4_step5_step6_1104x0832_fp,0.4359486997127533,0.35384392738342285
Yrc3lamwWdY_segment_71_step1-6-103_step2-6-97_step4_step5_step6_1184x0784_fp,0.2766070067882538,0.34233468770980835
B_4y09FsyFc_segment_28_step1-0-51_step2-0-51_step4_step5_step6_1072x0864_fp,0.24347391724586487,0.3914155662059784
sXI6HBgISb4_segment_52_step1-0-67_step2-0-67_step4_step5_step6_1072x0864_fp,0.14655649662017822,0.3352574110031128
VKpQgEyjNdM_segment_11_step1-0-65_step2-0-65_step4_step5_step6_0960x0960_fp,0.2309110164642334,0.536836564540863
KXxUQCQY2O4_segment_25_step1-0-51_step2-0-51_step4_step5_step6_1760x1184_fp,0.3325745761394501,0.5225129127502441
A1YJYYXOTUo_segment_89_step1-0-111_step2-0-111_step4_step5_step6_1072x0864_fp,0.404333233833313,0.6019482612609863
2licsa1Zc-s_segment_2_step1-0-511_step2-0-511_step4_step5_step6_1920x1088_fp,0.469966858625412,0.4845848083496094
haE_4tOZ8HM_segment_1_step1-0-73_step2-0-73_step4_step5_step6_1488x0624_fp,0.3192332088947296,0.37336674332618713
Z_SCXPNc7lQ_segment_9_step1-0-83_step2-0-83_step4_step5_step6_1072x0864_fp,0.3973754644393921,0.6430696249008179
Y76np2QDN4g_segment_36_step1-0-95_step2-0-95_step4_step5_step6_1488x0624_fp,0.2834623157978058,0.3847772777080536
OEt5dH_GVnY_segment_212_step1-0-133_step2-0-133_step4_step5_step6_1520x0608_fp,0.4401695728302002,0.0
U1T3fO772Ic_segment_8_step1-0-105_step2-0-105_step4_step5_step6_1104x0832_fp,0.3786369860172272,0.5373455882072449
ZZpnM6uGpeg_segment_1_step1-0-57_step2-0-57_step4_step5_step6_0960x0960_fp,0.29554006457328796,0.45651060342788696
VUrU3bkjGKA_segment_24_step1-0-99_step2-0-99_step4_step5_step6_1104x0832_fp,0.4607703685760498,0.0
642ATzwFUic_segment_38_step1-0-73_step2-0-73_step4_step5_step6_0960x0960_fp,0.3287545442581177,0.5032432675361633
ImnexW8Fbuw_segment_4_step1-0-173_step2-0-173_step4_step5_step6_1520x0608_fp,0.3078865110874176,0.380205363035202
s9O7FvQoVt0_segment_48_step1-0-119_step2-0-119_step4_step5_step6_1520x0608_fp,0.2928881049156189,0.4237406253814697
hb0EGNVtFLc_segment_2_step1-0-59_step2-0-59_step4_step5_step6_0960x0960_fp,0.2811562716960907,0.4582872688770294
-6FOX6KSZcA_segment_9_step1-0-49_step2-0-49_step4_step5_step6_1440x1440_fp,0.3418882191181183,0.5299199819564819
_SJRVcwsAy8_segment_24_step1-0-143_step2-0-143_step4_step5_step6_0960x0960_fp,0.27263933420181274,0.28633880615234375
RBctiKaPV5c_segment_28_step1-0-63_step2-0-63_step4_step5_step6_1184x0784_fp,0.40467992424964905,0.6663793325424194
57R74-wmMJU_segment_6_step1-0-91_step2-0-91_step4_step5_step6_1520x0608_fp,0.32715463638305664,0.3982769846916199
Z_SCXPNc7lQ_segment_7_step1-0-75_step2-0-75_step4_step5_step6_1184x0784_fp,0.4285658299922943,0.5925527215003967
wdliuG7OhNA_segment_15_step1-0-75_step2-0-75_step4_step5_step6_0960x0960_fp,0.276856005191803,0.4014550447463989
-CfbInm7TW4_segment_15_step1-0-79_step2-0-79_step4_step5_step6_1920x1088_fp,0.35075467824935913,0.3156648278236389
AXltNkY6VYo_segment_224_step1-10-135_step2-10-89_step4_step5_step6_1616x1280_fp,0.4478421211242676,0.34984636306762695
YPwPJHltZgs_segment_1_step1-86-251_step2-86-165_step4_step5_step6_1520x0608_fp,0.20750239491462708,0.47362759709358215
cX6eqDTvLuU_segment_12_step1-18-199_step2-18-181_step4_step5_step6_1104x0832_fp,0.3806668519973755,0.5129558444023132
o_heK5EVB4U_segment_24_step1-0-61_step2-0-59_step4_step5_step6_1104x0832_fp,0.22555020451545715,0.0
2FOLtAd-oAU_segment_20_step1-0-53_step2-0-53_step4_step5_step6_1664x1248_fp,0.32701003551483154,0.57447350025177
cMiLCC5-hds_segment_18_step1-0-51_step2-0-51_step4_step5_step6_1520x0608_fp,0.3565787672996521,0.22579625248908997
g6NsUXcTBEE_segment_13_step1-0-185_step2-0-185_step4_step5_step6_1104x0832_fp,0.33824285864830017,0.4062131941318512
JLFYgvJ7Anw_segment_13_step1-0-371_step2-0-371_step4_step5_step6_1104x0832_fp,0.298138827085495,0.3112792670726776
bC9m_id_Yds_segment_12_step1-0-99_step2-0-99_step4_step5_step6_1184x0784_fp,0.2919265925884247,0.4125698208808899
mbxcVR-L9qQ_segment_7_step1-0-113_step2-0-113_step4_step5_step6_1488x0624_fp,0.2091066539287567,0.24697919189929962
8a3dt-weDUo_segment_1_step1-0-53_step2-0-53_step4_step5_step6_1104x0832_fp,0.3395354449748993,0.4124508798122406
WRgv4V1ZxN4_segment_37_step1-0-67_step2-0-67_step4_step5_step6_1280x0720_fp,0.3840232193470001,0.589612603187561
yeBjOpCIWgQ_segment_17_step1-0-77_step2-0-77_step4_step5_step6_1520x0608_fp,0.34003615379333496,0.28500932455062866
ELlguAdMsBY_segment_1_step1-0-105_step2-0-105_step4_step5_step6_1184x0784_fp,0.3848402798175812,0.32601478695869446
kt8KV3qfAUc_segment_19_step1-6-69_step2-6-63_step4_step5_step6_0960x0960_fp,0.18448799848556519,0.4082357883453369
-6eVEPFJr5c_segment_11_step1-0-103_step2-0-103_step4_step5_step6_1616x1280_fp,0.22727921605110168,0.558620035648346
gE-JIr6UVtw_segment_44_step1-0-65_step2-0-65_step4_step5_step6_1072x0864_fp,0.3161642849445343,0.3464019000530243
Z_9fYge03S0_segment_10_step1-0-95_step2-0-95_step4_step5_step6_1520x0608_fp,0.3165886700153351,0.31848499178886414
RBFuVn6y_UI_segment_4_step1-0-67_step2-0-67_step4_step5_step6_0960x0960_fp,0.29141494631767273,0.4195631146430969
o_qaSrikATk_segment_1_step1-0-109_step2-0-109_step4_step5_step6_0960x0960_fp,0.19132950901985168,0.37634167075157166
OukRIyN5frQ_segment_0_step1-12-89_step2-12-77_step4_step5_step6_1184x0784_fp,0.4215962588787079,0.2707526385784149
A1UIxpnys_Y_segment_1_step1-0-91_step2-0-91_step4_step5_step6_1664x1248_fp,0.3148740530014038,0.3135235607624054
cMdjAKn_uXw_segment_7_step1-0-67_step2-0-67_step4_step5_step6_1104x0832_fp,0.25781530141830444,0.4031482934951782
jFhhXoz9x8E_segment_37_step1-0-63_step2-0-63_step4_step5_step6_1520x0608_fp,0.3784473240375519,0.5626546144485474
Y6uBnzU5ebE_segment_11_step1-0-51_step2-0-51_step4_step5_step6_1104x0832_fp,0.2610969543457031,0.42873048782348633
wvbJpIAx3ic_segment_1_step1-0-117_step2-0-117_step4_step5_step6_1184x0784_fp,0.22956955432891846,0.34283360838890076
Ftem1fHjSJs_segment_4_step1-0-73_step2-0-73_step4_step5_step6_0960x0960_fp,0.37221667170524597,0.2980998158454895
z7U_gPuWY8o_segment_4_step1-0-111_step2-0-86_step4_step5_step6_1280x0720_fp,0.3552771806716919,0.28965649008750916
AXioG00-BA4_segment_0_step1-2-71_step2-2-69_step4_step5_step6_1920x1088_fp,0.41956627368927,0.6119953989982605
tvXfgdyQxPQ_segment_12_step1-0-79_step2-0-79_step4_step5_step6_0960x0960_fp,0.35829034447669983,0.5033437013626099
hbI3u8Chz9w_segment_31_step1-0-63_step2-0-63_step4_step5_step6_1520x0608_fp,0.34512415528297424,0.5075713992118835
z7Kxq_5IlxA_segment_10_step1-8-149_step2-8-141_step4_step5_step6_1104x0832_fp,0.36614659428596497,0.43023955821990967
t3xpPQvMKdQ_segment_38_step1-0-51_step2-0-51_step4_step5_step6_1520x0608_fp,0.307098388671875,0.28466561436653137
t3vdN_37L7g_segment_41_step1-0-61_step2-0-61_step4_step5_step6_0960x0960_fp,0.2802145481109619,0.45582786202430725
sWrqyQWfhrs_segment_71_step1-0-141_step2-0-141_step4_step5_step6_1520x1216_fp,0.29820796847343445,0.35528111457824707
VVJEgHdYy-g_segment_13_step1-0-103_step2-0-103_step4_step5_step6_1104x0832_fp,0.29008227586746216,0.35697096586227417
InDrAcT73oA_segment_0_step1-96-287_step2-96-191_step4_step5_step6_1616x1280_fp,0.4269356429576874,0.36630579829216003
642ATzwFUic_segment_29_step1-0-63_step2-0-63_step4_step5_step6_1488x0624_fp,0.3562793433666229,0.5927033424377441
0d_ZCuqjI14_segment_8_step1-0-101_step2-0-101_step4_step5_step6_1184x0784_fp,0.47279882431030273,0.43540483713150024
g74wAHTkNJc_segment_11_step1-0-89_step2-0-89_step4_step5_step6_1072x0864_fp,0.3656404912471771,0.41952818632125854
qJ0MWF3uQyI_segment_13_step1-0-83_step2-0-83_step4_step5_step6_0960x0960_fp,0.39983537793159485,0.7265326380729675
mbuMDFYQvuc_segment_54_step1-228-511_step2-228-283_step4_step5_step6_1280x0720_fp,0.36942294239997864,0.3693068027496338
a2n9gE5J_-8_segment_2_step1-0-95_step2-0-95_step4_step5_step6_1184x0784_fp,0.4356591999530792,0.35370153188705444
9KHifGz0ojs_segment_5_step1-0-407_step2-0-407_step4_step5_step6_1488x0624_fp,0.3434937000274658,0.34509894251823425
qJMn35H6GuY_segment_28_step1-0-59_step2-0-59_step4_step5_step6_1072x0864_fp,0.3495956063270569,0.48983827233314514
-5hEttbr7u0_segment_28_step1-0-71_step2-0-71_step4_step5_step6_1664x1248_fp,0.2780250608921051,0.38992467522621155
qJJ5wBGJaVA_segment_17_step1-4-71_step2-4-67_step4_step5_step6_1184x0784_fp,0.16929775476455688,0.0
QKQP1l-GrWk_segment_16_step1-0-107_step2-0-107_step4_step5_step6_1104x0832_fp,0.34617626667022705,0.5388796329498291
QK2JodePNqY_segment_63_step1-2-77_step2-2-75_step4_step5_step6_1280x0720_fp,0.31138715147972107,0.2758971154689789
g6ikK0b8xiY_segment_1_step1-0-301_step2-0-301_step4_step5_step6_1488x0624_fp,0.34429043531417847,0.332546591758728
B_cE7WEW5gM_segment_11_step1-0-53_step2-0-53_step4_step5_step6_1104x0832_fp,0.19374585151672363,0.46657422184944153
JMYph5mkphs_segment_14_step1-0-65_step2-0-65_step4_step5_step6_1072x0864_fp,0.39968961477279663,0.38287925720214844
s8zBcFdg2rg_segment_16_step1-0-71_step2-0-71_step4_step5_step6_0960x0960_fp,0.24086827039718628,0.3253522217273712
mbuMDFYQvuc_segment_219_step1-0-511_step2-0-511_step4_step5_step6_1104x0832_fp,0.1981293261051178,0.29862961173057556
abw2RSk-1KE_segment_86_step1-0-69_step2-0-69_step4_step5_step6_1920x1088_fp,0.2426731288433075,0.3272099494934082
qJTNSWJWxyE_segment_9_step1-0-219_step2-0-219_step4_step5_step6_1104x0832_fp,0.3379022181034088,0.44221681356430054
GEZhD3J89ZE_segment_435_step1-0-89_step2-0-89_step4_step5_step6_1104x0832_fp,0.31236720085144043,0.5680591464042664
A1ofRc32_wk_segment_17_step1-0-103_step2-0-103_step4_step5_step6_1104x0832_fp,0.3272625207901001,0.30731892585754395
AJTsgfL5Y-Y_segment_67_step1-0-81_step2-0-81_step4_step5_step6_1280x0720_fp,0.33752110600471497,0.43456363677978516
srj94JCeuWw_segment_40_step1-0-51_step2-0-51_step4_step5_step6_1072x0864_fp,0.26878875494003296,0.0
nhCHf6m5KGI_segment_11_step1-0-49_step2-0-49_step4_step5_step6_1184x0784_fp,0.3805525302886963,0.39962175488471985
4W15-nuYRSk_segment_55_step1-0-55_step2-0-55_step4_step5_step6_1440x1440_fp,0.2778540849685669,0.0
Z_1xx91luIg_segment_43_step1-0-71_step2-0-71_step4_step5_step6_1072x0864_fp,0.32344725728034973,0.4229600131511688
8aEcq5OA3jY_segment_5_step1-0-63_step2-0-63_step4_step5_step6_0960x0960_fp,0.3033672273159027,0.5382735133171082
i2fDOO7tiLo_segment_46_step1-0-157_step2-0-157_step4_step5_step6_0960x0960_fp,0.3495301306247711,0.44007113575935364
wvXXKn0iRwg_segment_3_step1-0-101_step2-0-101_step4_step5_step6_1072x0864_fp,0.32595911622047424,0.4381289482116699
9O2n5PdifbY_segment_0_step1-0-129_step2-0-129_step4_step5_step6_1280x0720_fp,0.4144151508808136,0.4113611876964569
GFMXTCz5jLY_segment_27_step1-0-295_step2-0-295_step4_step5_step6_1488x0624_fp,0.33079439401626587,0.31883636116981506
KXf35BzTP6o_segment_114_step1-0-95_step2-0-95_step4_step5_step6_1440x1440_fp,0.15573468804359436,0.5470530986785889
NL0zTBcCBK0_segment_44_step1-84-339_step2-84-255_step4_step5_step6_1488x0624_fp,0.22377589344978333,0.0
pxe1r7jily8_segment_108_step1-0-87_step2-0-87_step4_step5_step6_0960x0960_fp,0.27270272374153137,0.3966371715068817
OK2dZRoWKkI_segment_150_step1-0-259_step2-0-259_step4_step5_step6_1760x1184_fp,0.31654658913612366,0.3789127469062805
Y6YdYr1WUgM_segment_11_step1-0-117_step2-0-117_step4_step5_step6_1280x0720_fp,0.40125998854637146,0.580514669418335
ye7-iuiZ6aY_segment_22_step1-0-97_step2-0-97_step4_step5_step6_1488x0624_fp,0.4534817636013031,0.5747634172439575
EneOC712xyk_segment_8_step1-0-185_step2-0-185_step4_step5_step6_1072x0864_fp,0.3477044403553009,0.23548701405525208
YrbelM_KB1g_segment_15_step1-0-61_step2-0-61_step4_step5_step6_1184x0784_fp,0.3511198163032532,0.41962406039237976
pT8StnWOP7I_segment_5_step1-0-57_step2-0-57_step4_step5_step6_1280x0720_fp,0.2940804660320282,0.36131173372268677
hiuNFhUoxBI_segment_27_step1-0-83_step2-0-83_step4_step5_step6_1104x0832_fp,0.32723966240882874,0.4888172447681427
xyk9fZYU22k_segment_7_step1-0-121_step2-0-121_step4_step5_step6_1616x1280_fp,0.2604638636112213,0.5549986362457275
WROm_81Lc-Y_segment_39_step1-0-127_step2-0-127_step4_step5_step6_1104x0832_fp,0.3318057060241699,0.617925763130188
-5btJXXBKyk_segment_2_step1-0-93_step2-0-93_step4_step5_step6_1184x0784_fp,0.32253754138946533,0.34346818923950195
RBJsG5zAebU_segment_48_step1-0-53_step2-0-53_step4_step5_step6_0960x0960_fp,0.1928771734237671,0.32527709007263184
DIbBIr7CSTY_segment_0_step1-0-119_step2-0-119_step4_step5_step6_1072x0864_fp,0.4001220762729645,0.48223891854286194
A1cynMbJdgw_segment_5_step1-0-109_step2-0-109_step4_step5_step6_1520x0608_fp,0.2878715693950653,0.44906336069107056
bCaC2WqmaIk_segment_31_step1-0-65_step2-0-65_step4_step5_step6_1488x0624_fp,0.35403430461883545,0.4906873106956482
GF5K0Cguowk_segment_32_step1-0-73_step2-0-73_step4_step5_step6_1104x0832_fp,0.38187772035598755,0.3428577482700348
63yE8BrrACM_segment_6_step1-0-61_step2-0-61_step4_step5_step6_1520x0608_fp,0.26538321375846863,0.48723748326301575
hb3Vr1tso9o_segment_6_step1-0-67_step2-0-67_step4_step5_step6_1520x0608_fp,0.30596381425857544,0.5190377235412598
0deTQJeU1hc_segment_22_step1-0-75_step2-0-75_step4_step5_step6_1760x1184_fp,0.4087179899215698,0.4036388099193573
PP6f-ekOUW8_segment_19_step1-0-65_step2-0-65_step4_step5_step6_1280x0720_fp,0.39987051486968994,0.5583229064941406
BvXCjoqbw7w_segment_14_step1-0-79_step2-0-79_step4_step5_step6_1520x0608_fp,0.35681983828544617,0.38204970955848694
JMXEWs1wkzA_segment_23_step1-0-265_step2-0-265_step4_step5_step6_1488x0624_fp,0.31007492542266846,0.41798198223114014
Q5jEOamZxwo_segment_0_step1-0-211_step2-0-211_step4_step5_step6_1104x0832_fp,0.4250470697879791,0.4729540944099426
RBT9ZDbwbb4_segment_7_step1-0-87_step2-0-87_step4_step5_step6_1184x0784_fp,0.34643736481666565,0.4183463156223297
WROm_81Lc-Y_segment_0_step1-0-203_step2-0-203_step4_step5_step6_1280x0720_fp,0.4173704981803894,0.5322068333625793
UrGWcDzFr5c_segment_3_step1-0-87_step2-0-87_step4_step5_step6_1520x0608_fp,0.3459165692329407,0.5741176605224609
AXNGS6Vbx2U_segment_10_step1-0-95_step2-0-95_step4_step5_step6_1440x1440_fp,0.31235578656196594,0.5073743462562561
B_AH7Gc-i-U_segment_19_step1-0-53_step2-0-53_step4_step5_step6_1104x0832_fp,0.31002432107925415,0.4381876289844513
z6zUnthZ9LQ_segment_12_step1-0-121_step2-0-121_step4_step5_step6_1280x0720_fp,0.33464792370796204,0.332030326128006
tuv3R5uYm8s_segment_7_step1-0-161_step2-0-161_step4_step5_step6_1072x0864_fp,0.37022364139556885,0.6578617691993713
GEYNnaUy9M0_segment_250_step1-0-93_step2-0-93_step4_step5_step6_0960x0960_fp,0.19464591145515442,0.5203791856765747
cXQUObfBXYk_segment_0_step1-0-201_step2-0-201_step4_step5_step6_1184x0784_fp,0.28025108575820923,0.37064459919929504
ctV8DShXiAo_segment_19_step1-0-111_step2-0-111_step4_step5_step6_1280x0720_fp,0.42417463660240173,0.44297271966934204
QJs2CRWYsBw_segment_54_step1-0-113_step2-0-113_step4_step5_step6_1104x0832_fp,0.20921102166175842,0.38377824425697327
B_z7Pg9KAWE_segment_32_step1-20-151_step2-20-131_step4_step5_step6_1072x0864_fp,0.44361722469329834,0.5416641235351562
B_B3WZyUQS4_segment_50_step1-0-59_step2-0-57_step4_step5_step6_0960x0960_fp,0.24613025784492493,0.0
WiWSghlRlqY_segment_0_step1-0-63_step2-0-63_step4_step5_step6_1520x0608_fp,0.2998247742652893,0.5362563729286194
qJ--GDy52ns_segment_18_step1-0-109_step2-0-109_step4_step5_step6_1184x0784_fp,0.37008169293403625,0.5370214581489563
JKTBDHqfrOs_segment_185_step1-0-63_step2-0-63_step4_step5_step6_1520x0608_fp,0.30450841784477234,0.34996694326400757
hbI3u8Chz9w_segment_44_step1-0-49_step2-0-49_step4_step5_step6_0960x0960_fp,0.262796014547348,0.4102226793766022
acxdiEN0Vgw_segment_36_step1-8-101_step2-8-93_step4_step5_step6_1184x0784_fp,0.26584234833717346,0.3246382772922516
pSn_a6WJias_segment_35_step1-0-115_step2-0-115_step4_step5_step6_1280x0720_fp,0.3901830017566681,0.2904353439807892
g7-6OCmIDzI_segment_8_step1-0-189_step2-0-189_step4_step5_step6_1280x0720_fp,0.4415341019630432,0.30487260222435
dcwzRTFQX3E_segment_1134_step1-0-63_step2-0-63_step4_step5_step6_1072x0864_fp,0.31430894136428833,0.49095577001571655
VKN1uYS21ok_segment_48_step1-0-51_step2-0-51_step4_step5_step6_0960x0960_fp,0.16141089797019958,0.2805725634098053
ddPnVvRz3F8_segment_23_step1-0-357_step2-0-357_step4_step5_step6_1280x0720_fp,0.36939334869384766,0.3999171555042267
wvdlCPYSefc_segment_1_step1-0-57_step2-0-57_step4_step5_step6_1104x0832_fp,0.340857595205307,0.28188562393188477
Wa3HwpfF2VQ_segment_24_step1-0-243_step2-0-243_step4_step5_step6_1520x0608_fp,0.26442059874534607,0.36709752678871155
W_6ou5Mu6j8_segment_35_step1-0-369_step2-0-369_step4_step5_step6_1072x0864_fp,0.31679868698120117,0.37447962164878845
i2b-H6PrwsA_segment_38_step1-0-65_step2-0-65_step4_step5_step6_1664x1248_fp,0.3651082217693329,0.3769955635070801
py-kC0uPVS4_segment_115_step1-0-85_step2-0-85_step4_step5_step6_1280x0720_fp,0.401469886302948,0.0
pxe1r7jily8_segment_70_step1-0-139_step2-0-139_step4_step5_step6_1280x0720_fp,0.3350566625595093,0.4836876392364502
RBJsG5zAebU_segment_53_step1-0-61_step2-0-61_step4_step5_step6_1184x0784_fp,0.351827472448349,0.3720889687538147
4Vp_dvwWqWw_segment_36_step1-0-71_step2-0-71_step4_step5_step6_1616x1280_fp,0.30567216873168945,0.3504422903060913
0eKdNcP4xrM_segment_6_step1-0-55_step2-0-55_step4_step5_step6_1104x0832_fp,0.3053611218929291,0.570084810256958
U1fvhVJDGsM_segment_13_step1-0-93_step2-0-93_step4_step5_step6_1184x0784_fp,0.3921806216239929,0.5040054321289062
_Ca5VkKQ5fE_segment_13_step1-0-95_step2-0-95_step4_step5_step6_1520x0608_fp,0.37409356236457825,0.5135524868965149
VULtkcGm29Q_segment_22_step1-38-125_step2-38-87_step4_step5_step6_1488x0624_fp,0.34144502878189087,0.582769513130188
g6WOua-PYw4_segment_10_step1-2-263_step2-2-261_step4_step5_step6_1104x0832_fp,0.36319369077682495,0.45339369773864746
B_bseKkpRi4_segment_43_step1-0-113_step2-0-113_step4_step5_step6_1520x0608_fp,0.28203850984573364,0.4589676856994629
wvo82dGy33c_segment_1_step1-0-61_step2-0-61_step4_step5_step6_1104x0832_fp,0.297664076089859,0.3151562511920929
JKJ-Vw1PK2Y_segment_14_step1-0-105_step2-0-105_step4_step5_step6_1488x0624_fp,0.329590380191803,0.22692617774009705
tvJXpMijmwE_segment_92_step1-0-65_step2-0-65_step4_step5_step6_1488x0624_fp,0.3111414611339569,0.5041977763175964
hbKmflCpl6E_segment_21_step1-0-185_step2-0-185_step4_step5_step6_1488x0624_fp,0.3261652886867523,0.6562162041664124
InFtMpW0zcA_segment_9_step1-0-63_step2-0-63_step4_step5_step6_1760x1184_fp,0.27737313508987427,0.3051855266094208
W_OqKLUhwJ0_segment_17_step1-0-161_step2-0-161_step4_step5_step6_1488x0624_fp,0.4067166745662689,0.39121532440185547
3hEe2DwdG_M_segment_86_step1-0-101_step2-0-101_step4_step5_step6_1072x0864_fp,0.25919511914253235,0.3501136898994446
Ftgruqa-2gc_segment_28_step1-0-193_step2-0-193_step4_step5_step6_1520x0608_fp,0.2675982713699341,0.48977312445640564
